repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
10,0.8909395973154363,0.8407294005568084,0.763185845007963,0.7906455979939044,0.763185845007963,"[np.float64(0.760381593714927), np.float64(0.8201275045537342), np.float64(0.7488333333333332), np.float64(0.7528333333333332), np.float64(0.7442573887018331), np.float64(0.7877419354838711), np.float64(0.7151442307692308), np.float64(0.76725), np.float64(0.7636310693746814), np.float64(0.7716580608146872)]"
