repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
10,0.8721153846153846,0.7145984086952144,0.7382547060515467,0.708933149253336,0.7382547060515467,"[np.float64(0.6428571428571428), np.float64(0.5965909090909091), np.float64(0.7912087912087912), np.float64(0.7277777777777777), np.float64(0.8297101449275363), np.float64(0.8217228464419476), np.float64(0.7787234042553193), np.float64(0.8642857142857143), np.float64(0.5), np.float64(0.8296703296703296)]"
