source_name,source_domain,url,published_at,retrieved_at,article_id,discovery_method,sitemap_url,title,description,fetched_at,http_status,notes,shortlist,relevance_score,relevance_hits
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/10/israeli-drone-strike-kills-two-in-gaza-as-ceasefire-violations-mount,2025-11-11T17:42:18Z,2026-02-19T09:34:09+00:00,cd402cdc6a04,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,Israeli drone strike kills two in Gaza as ceasefire violations mount,Hamas condemns Israel’s 'daily and continuous violations' since a truce came into effect last month.,2026-02-19T09:59:11+00:00,200,,1,13,israel|israeli|gaza|hamas|ceasefire|truce|strike|un
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/10/iran-dismisses-us-accusation-of-plot-to-kill-israeli-ambassador-in-mexico,2025-11-10T12:33:59Z,2026-02-19T09:34:09+00:00,75b391cbd077,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,Iran dismisses US accusation of plot to kill Israeli ambassador in Mexico,Iran blasts 'ridiculous' claim from US and Israel. Mexico signals no disruption to bilateral ties.,2026-02-19T09:59:12+00:00,200,,1,6,israel|israeli|plo
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/9/us-highlights-gaza-aid-surge-palestinians-allege-engineered-starvation,2025-11-10T01:00:42Z,2026-02-19T09:34:09+00:00,31309524adf3,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,US highlights Gaza aid surge; Palestinians allege ‘engineered starvation’,"White House says nearly 700 aid trucks entering Gaza each day, a figure disputed by Palestinians and aid organisations.",2026-02-19T09:59:13+00:00,200,,1,6,palestin|gaza|pa
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/9/israel-receives-remains-of-soldier-captured-in-gaza-in-2014,2025-11-09T17:21:01Z,2026-02-19T09:34:09+00:00,658bc367ce74,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,Israel receives remains of soldier killed in Gaza in 2014,Body identified as Israeli soldier Hadar Goldin with the remains of four other deceased captives still in Gaza.,2026-02-19T09:59:14+00:00,200,,1,8,israel|israeli|gaza|captives
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/9/israel-forces-kill-palestinian-man-during-occupied-west-bank-raid,2025-11-09T11:38:43Z,2026-02-19T09:34:09+00:00,ea5676acb313,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,Israeli forces kill Palestinian man during occupied West Bank raid,"Abdel Rahman Darawsha, 26, shot by Israeli troops during a raid on Far'a refugee camp in the south of Tubas town.",2026-02-19T09:59:15+00:00,200,,1,10,israel|israeli|palestin|west bank|pa
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/8/death-toll-in-israels-war-on-gaza-surpasses-69000-as-attacks-continue,2025-11-09T08:14:55Z,2026-02-19T09:34:09+00:00,5062f07ce31b,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,"Death toll in Gaza tops 69,000; Hamas retrieves body of Israeli soldier",Israeli killings continue in Gaza and the occupied West Bank as Hamas recovers body of soldier reported killed in 2014.,2026-02-19T09:59:17+00:00,200,,1,11,israel|israeli|gaza|west bank|hamas
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/8/israeli-attacks-kill-two-in-lebanon-as-eu-urges-it-to-respect-the-ceasefire,2025-11-08T13:59:29Z,2026-02-19T09:34:09+00:00,13e8f32e20f6,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,Israeli attacks kill 3 in Lebanon as EU urges it to respect the ceasefire,"Israel has escalated daily attacks in Lebanon, flouting a one-year-old truce, while claiming it's targeting Hezbollah.",2026-02-19T09:59:18+00:00,200,,1,9,israel|israeli|hezbollah|ceasefire|truce
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/8/gazas-water-turns-deadly-as-israels-genocide-leaves-toxic-aftermath,2025-11-08T10:32:03Z,2026-02-19T09:34:09+00:00,0870e298c514,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,Gaza’s water turns poisonous as Israel’s genocide leaves toxic aftermath,"As the homes of Gaza’s families lie in ruins, its farmlands and water supply now pose lethal risks.",2026-02-19T09:59:20+00:00,200,,1,6,israel|gaza|genocide
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/7/un-warns-gaza-aid-still-too-slow-as-israel-restricts-supplies-despite-truce,2025-11-07T23:02:02Z,2026-02-19T09:34:09+00:00,0dfa3a77b59e,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,UN warns Gaza aid still too slow as Israel restricts supplies despite truce,"Palestinians are still facing shortages of food, water, medicine and other supplies as a result of Israeli restrictions.",2026-02-19T09:59:21+00:00,200,,1,12,israel|israeli|palestin|gaza|pa|truce|un
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/7/turkiye-issues-arrest-warrant-for-israels-netanyahu-over-gaza-genocide,2025-11-08T05:52:27Z,2026-02-19T09:34:09+00:00,b1d382043655,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,Turkiye issues arrest warrant for Israel’s Netanyahu over Gaza genocide,Turkiye accuses Israeli officials of 'genocide and crimes against humanity' over Israel's war on Gaza.,2026-02-19T09:59:23+00:00,200,,1,9,israel|israeli|gaza|genocide|crimes against humanity
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/7/gaza-reduced-dust-world-commits-doha-eradicate-poverty,2025-11-07T16:42:24Z,2026-02-19T09:34:09+00:00,cc2efb2c9dd8,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,Gaza ‘reduced to dust’ as world commits in Doha to eradicate poverty,"Gaza's devastation starkly contrasts global promises to leave 'no one behind', as residents struggle for basic survival.",2026-02-19T09:59:24+00:00,200,,1,2,gaza
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/7/gazas-unrwa-schools-are-classrooms-by-day-displacement-shelters-at-night,2025-12-03T21:56:09Z,2026-02-19T09:34:09+00:00,6a99db4c6e5c,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,"Gaza’s UNRWA schools are classrooms by day, displacement shelters at night","About 300,000 UNRWA pupils have been deprived of a formal education since Israel's war on Gaza began in October 2023.",2026-02-19T09:59:26+00:00,200,,1,8,israel|gaza|un|unrwa
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/7/trump-expects-intl-stabilisation-force-to-be-on-ground-in-gaza-very-soon,2025-11-07T08:28:28Z,2026-02-19T09:34:09+00:00,ecbfa340fe9f,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,Trump expects int’l stabilisation force to be on ground in Gaza ‘very soon’,Israel adamant that it will not accept Turkish armed forces in Gaza under Trump's 20-point peace plan.,2026-02-19T09:59:28+00:00,200,,1,6,israel|gaza|un
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/6/kazakhstan-which-already-recognises-israel-to-join-abraham-accords,2025-11-06T23:05:09Z,2026-02-19T09:34:09+00:00,e02b72cb1b4c,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,"Kazakhstan, which already recognises Israel, to join ‘Abraham Accords’","The Central Asian country, which established formal ties with Israel in 1992, says being part of the deals is 'natural'.",2026-02-19T09:59:29+00:00,200,,1,4,israel|pa|un
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/6/trump-says-he-was-very-much-in-charge-of-israels-june-13-attack-on-iran,2025-11-06T22:04:18Z,2026-02-19T09:34:09+00:00,7cafe12f52e6,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,Trump says he was ‘very much in charge’ of Israel’s June 13 attack on Iran,US president says the surprise Israeli assault that killed Iranian generals and scientists was a 'great day for Israel'.,2026-02-19T09:59:30+00:00,200,,1,6,israel|israeli|un
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/6/dutch-court-rejects-bid-to-halt-arms-exports-to-israel-over-gaza-war,2025-11-06T20:56:55Z,2026-02-19T09:34:09+00:00,15229947337c,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,Dutch court rejects bid to halt arms exports to Israel over Gaza war,"Hague Court of Appeal says gov't has 'considerable discretion' to determine foreign policy, national security issues.",2026-02-19T09:59:32+00:00,200,,1,5,israel|gaza
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/6/rsf-says-it-agrees-to-mediators-ceasefire-proposal-in-sudan-war,2025-11-06T18:49:37Z,2026-02-19T09:34:09+00:00,09c6fc8074c8,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,RSF says it agrees to ceasefire in Sudan war,"Paramilitary says it will accept a ceasefire proposed by the Quad mediators - the US, Saudi Arabia, Egypt and the UAE.",2026-02-19T09:59:33+00:00,200,,1,2,pa|ceasefire
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/6/israel-ramps-up-lebanon-strikes-as-hezbollah-vows-to-defend-itself,2025-11-06T23:23:11Z,2026-02-19T09:34:09+00:00,702db85d9bdd,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,Israel ramps up Lebanon strikes as Hezbollah vows to defend itself,Hezbollah brands Israel as 'an enemy that imposes war on our country and does not cease its attacks'.,2026-02-19T09:59:35+00:00,200,,1,7,israel|hezbollah|strike|un
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/6/for-gazas-fishermen-the-sea-is-their-last-lifeline-after-israels-war,2025-11-06T08:16:46Z,2026-02-19T09:34:09+00:00,16520a4d2561,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,"For Gaza’s fishermen, the sea is their last lifeline after Israel’s war","Known as ‘The Beast’, Gaza fisherman Salem Abu Amira risks his life to feed his family under Israel’s siege.",2026-02-19T09:59:36+00:00,200,,1,7,israel|gaza|siege|un
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/5/hamas-returns-another-israeli-captives-body-as-gaza-suffers-aid-shortages,2025-11-05T23:35:08Z,2026-02-19T09:34:09+00:00,ffc762f7acf4,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,Hamas returns another Israeli captive’s body as Gaza suffers aid shortages,Aid groups call for unimpeded assistance to Gaza as displaced Palestinians turn to local community kitchens for help.,2026-02-19T09:59:37+00:00,200,,1,13,israel|israeli|palestin|gaza|hamas|pa|un
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/5/israels-focus-on-political-drama-rather-than-palestinian-rape-victim,2025-11-05T20:21:41Z,2026-02-19T09:34:09+00:00,849339bd26f5,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,Israel’s focus on political drama rather than Palestinian rape victim,Leaked footage of rape of a Palestinian detainee last year leads to legal repercussions - but not for those accused.,2026-02-19T09:59:39+00:00,200,,1,6,israel|palestin|pa
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/5/israel-kills-one-in-south-lebanon-as-bekaa-valley-still-reels-from-war,2025-11-05T16:46:43Z,2026-02-19T09:34:09+00:00,a57d42416c8d,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,Israel kills one in south Lebanon as Bekaa Valley still reels from war,"Missile hits a car in Burj Rahal town in Tyre district, the latest in a series of attacks despite a ceasefire.",2026-02-19T09:59:40+00:00,200,,1,4,israel|ceasefire|missile
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/5/israel-sets-up-checkpoint-in-syrias-quneitra-in-new-breach-of-sovereignty,2025-11-05T13:20:06Z,2026-02-19T09:34:09+00:00,e7c88d1ca01b,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,Israel sets up checkpoint in Syria’s Quneitra in new breach of sovereignty,"Israel has conducted more than 1,000 air strikes and more than 400 ground incursions in Syria since al-Assad overthrow.",2026-02-19T09:59:41+00:00,200,,1,6,israel|air strike|strike|incursion|un
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/5/gaza-youth-artist-finds-outlet-for-her-trauma-and-grief-from-israels-war,2025-11-05T10:11:55Z,2026-02-19T09:34:09+00:00,1f181b3fb6df,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,Gaza youth artist finds outlet for her trauma and grief from Israel’s war,"Yara Youssef Abu Kweik, 16, is processing her emotions by painting scenes of suffering from her daily life.",2026-02-19T09:59:43+00:00,200,,1,6,israel|gaza|pa
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/5/un-chief-warns-gaza-stabilisation-force-must-have-international-legitimacy,2025-11-05T09:53:01Z,2026-02-19T09:34:09+00:00,5fe3e5dd0881,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,UN chief warns Gaza stabilisation force must have international legitimacy,"Antonio Guterres tells Al Jazeera, ceasefire in Gaza remains 'fragile' as more aid is needed to 'eliminate famine'.",2026-02-19T09:59:44+00:00,200,,1,4,gaza|ceasefire|un
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/5/israeli-army-settlers-struck-2350-times-in-west-bank-last-month-report,2025-11-05T08:38:49Z,2026-02-19T09:34:09+00:00,23469970be98,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,"Israeli army, settlers strike 2,350 times in West Bank last month: Report",‘Cycle of terror’ spikes as Higher Planning Council set to advance plans to build 1985 new settlement units.,2026-02-19T09:59:45+00:00,200,,1,14,israel|israeli|west bank|israeli army|strike|settlement|settlers|un
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/4/race-against-time-palestinians-suffer-from-hunger-in-gaza-despite-truce,2025-11-04T22:14:13Z,2026-02-19T09:34:09+00:00,994db55a693d,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,‘Race against time’: Palestinians suffer from hunger in Gaza despite truce,UN calls for all Gaza crossings to be opened to allow unimpeded deliveries of food and other humanitarian aid.,2026-02-19T09:59:46+00:00,200,,1,9,palestin|gaza|pa|truce|un|humanitarian
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/4/why-did-wikipedia-cofounder-block-edits-to-the-gaza-genocide-page,2025-11-04T21:18:20Z,2026-02-19T09:34:09+00:00,034443582424,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,Why did Wikipedia editor block edits to the ‘Gaza genocide’ page?,"Jimmy Wales calls for 'neutral approach' to page, which referred to 'ongoing, intentional destruction' of Palestinians.",2026-02-19T09:59:47+00:00,200,,1,7,palestin|gaza|pa|genocide
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/3/israel-strikes-southern-lebanon-killing-two-and-wounding-seven,2025-11-03T22:11:40Z,2026-02-19T09:34:09+00:00,3db9c7cdc101,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,"Israel strikes southern Lebanon, killing two and wounding seven",The attacks in two towns come a day after Israel threatened to escalate its assault on alleged Hezbollah targets.,2026-02-19T09:59:48+00:00,200,,1,7,israel|hezbollah|strike|un
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/3/israel-releases-five-palestinian-prisoners-as-killings-continue-in-gaza,2025-11-03T20:14:29Z,2026-02-19T09:34:09+00:00,bab26cc9b3f0,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,Israel releases five Palestinian prisoners as killings continue in Gaza,Gaza’s Health Ministry says it also received the remains of 45 Palestinians from Israel through the Red Cross.,2026-02-19T09:59:50+00:00,200,,1,10,israel|palestin|gaza|pa|prisoner|prisoners
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/3/turkiye-hosts-summit-on-gaza-says-israel-must-stop-ceasefire-violations,2025-11-03T20:07:47Z,2026-02-19T09:34:09+00:00,e4028f1097a8,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,"Turkiye hosts summit on Gaza, says Israel must stop ceasefire violations","Top diplomats from Arab and Muslim nations discuss plans for an international force for Gaza, as proposed by the US.",2026-02-19T09:59:51+00:00,200,,1,7,israel|gaza|plo|ceasefire
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/3/are-we-closer-to-a-gaza-international-peace-force-after-istanbul-meeting,2025-11-03T19:17:47Z,2026-02-19T09:34:09+00:00,a8eb353fa776,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,Are we closer to a Gaza international peace force after Istanbul meeting?,"Foreign ministers from several Arab, Islamic states have met to discuss Gaza ceasefire and an international peace force.",2026-02-19T09:59:52+00:00,200,,1,3,gaza|ceasefire
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/3/israel-arrests-ex-army-lawyer-over-leaked-video-showing-palestinians-abuse,2025-11-03T17:51:24Z,2026-02-19T09:34:09+00:00,1757f497fc6e,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,Israel arrests ex-army lawyer over leaked video showing Palestinian’s abuse,Yifat Tomer-Yerushalmi reportedly acknowledged that her office released video of troops abusing a Palestinian detainee.,2026-02-19T09:59:54+00:00,200,,1,6,israel|palestin|pa
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/2/palestinians-face-hunger-cold-and-loss-amid-ongoing-israeli-siege-on-gaza,2025-11-03T02:35:40Z,2026-02-19T09:34:09+00:00,f94e87ea9e66,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,Israeli forces kill another Palestinian in Gaza; Hamas returns 3 bodies,"Despite the ceasefire, Israel’s strikes and severe restrictions on aid leave Gaza’s civilians struggling to survive.",2026-02-19T09:59:55+00:00,200,,1,14,israel|israeli|palestin|gaza|hamas|pa|ceasefire|strike
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/2/hamas-rejects-us-accusation-it-looted-aid-trucks-in-gaza,2025-11-02T15:02:35Z,2026-02-19T09:34:09+00:00,35fe494a3948,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,Hamas rejects US accusation it looted aid trucks in Gaza,"Hamas says US claim is 'unfounded', calling it 'an attempt to justify further reduction of already limited' aid in Gaza.",2026-02-19T09:59:57+00:00,200,,1,6,gaza|hamas|un
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/2/israeli-air-strike-kills-four-in-lebanon-straining-fragile-ceasefire,2025-11-02T11:30:59Z,2026-02-19T09:34:09+00:00,ef9b4bf66e68,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,"Israeli air strike kills four in Lebanon, straining fragile ceasefire",Israel has carried out regular attacks on southern Lebanon despite a ceasefire agreed with Hezbollah last November.,2026-02-19T09:59:59+00:00,200,,1,10,israel|israeli|hezbollah|ceasefire|air strike|strike
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/1/israel-still-blocking-most-gaza-aid-as-military-carries-out-more-attacks,2025-11-02T01:56:54Z,2026-02-19T09:34:09+00:00,945cad2c2ac1,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,Israel still blocking most Gaza aid as military carries out more attacks,Gaza Government Media Office says just 24 percent of agreed aid allowed into Gaza since ceasefire deal came into force.,2026-02-19T10:00:00+00:00,200,,1,6,israel|gaza|ceasefire
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/1/israeli-attacks-on-olive-harvest-threaten-palestinian-way-of-life-un,2025-11-01T16:27:17Z,2026-02-19T09:34:09+00:00,b105282abeff,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,Israeli attacks on olive harvest ‘threaten Palestinian way of life’: UN,UNRWA says October 'on track to be the most violent month' since it began tracking settler violence in 2013.,2026-02-19T10:00:02+00:00,200,,1,11,israel|israeli|palestin|pa|un|unrwa
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/1/why-has-the-israeli-armys-top-lawyer-resigned-after-leaking-rape-evidence,2025-11-01T17:14:34Z,2026-02-19T09:34:09+00:00,38193cb71d51,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,Why has the Israeli army’s top lawyer resigned after leaking rape evidence?,Video of alleged rape of Palestinian prisoner at Sde Teiman went viral last year. Now the lawyer who leaked it has quit.,2026-02-19T10:00:03+00:00,200,,1,10,israel|israeli|palestin|israeli army|pa|prisoner
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/11/1/iran-grapples-over-social-freedoms-after-war-with-israel,2025-11-01T11:39:45Z,2026-02-19T09:34:09+00:00,d10f5c90143e,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/11.xml,Iran grapples over social freedoms after war with Israel,"Some elements of the Iranian state are in favour of relatively relaxing controls, while others wish to cede no ground.",2026-02-19T10:00:04+00:00,200,,1,3,israel|un
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/10/31/houthis-say-arrested-un-staff-will-be-tried-over-israeli-strike,2025-10-31T21:54:00Z,2026-02-19T09:34:09+00:00,4e1e2fd22e50,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/10.xml,Yemen’s Houthis say arrested UN staff will be tried over Israeli links,"Dozens of Yemeni UN personnel could face death penalty, as UN says at least 59 of its staff are being held by the group.",2026-02-19T10:00:06+00:00,200,,1,6,israel|israeli|un
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/10/31/israel-returns-30-bodies-of-slain-palestinians-as-new-strikes-hit-gaza,2025-10-31T22:19:41Z,2026-02-19T09:34:09+00:00,5174107a7709,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/10.xml,Israel returns 30 bodies of slain Palestinians as new strikes hit Gaza,"Bodies of prisoners returned by Israel show signs of torture, as 3 Palestinians killed in Israeli strikes despite truce.",2026-02-19T10:00:06+00:00,200,,1,14,israel|israeli|palestin|gaza|pa|truce|strike|prisoner|prisoners
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/10/31/lebanon-slams-israel-for-intensifying-attacks-despite-calls-to-negotiate,2025-10-31T15:59:38Z,2026-02-19T09:34:09+00:00,46a68ec5eda3,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/10.xml,Lebanon slams Israel for intensifying attacks despite calls to negotiate,"Lebanese President Joseph Aoun says ready to negotiate despite Israeli refusal, as new strikes kill one in the south.",2026-02-19T10:00:07+00:00,200,,1,7,israel|israeli|strike|un
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/10/31/israeli-army-settlers-target-palestinian-olive-harvesters-in-west,2025-10-31T18:20:11Z,2026-02-19T09:34:09+00:00,c392d19ce3ce,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/10.xml,"Israeli army, settlers target Palestinian olive harvesters in West Bank",Attacks on Palestinians have intensified during the harvesting season as Israel pushes measures to annex the territory.,2026-02-19T10:00:08+00:00,200,,1,13,israel|israeli|palestin|west bank|israeli army|pa|settlers
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/10/31/spinning-genocide-why-is-israel-trying-to-reframe-its-war-on-gaza,2025-10-31T14:07:46Z,2026-02-19T09:34:09+00:00,e7f6fa1f65a3,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/10.xml,Spinning genocide: Why is Israel trying to reframe its war on Gaza?,Israel is losing support in two of its key battlegrounds: the hearts and minds of Americans.,2026-02-19T10:00:10+00:00,200,,1,7,israel|gaza|un|genocide
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/10/31/acute-trauma-the-ever-present-wounds-of-gazas-children-from-israels-war,2025-10-31T13:47:06Z,2026-02-19T09:34:09+00:00,3d601b611551,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/10.xml,Acute trauma: The ever-present wounds of Gaza’s children from Israel’s war,"Gaza’s youth are haunted by trauma amid uncertainty over ceasefire; over 80 percent suffer symptoms, psychologists warn.",2026-02-19T10:00:12+00:00,200,,1,7,israel|gaza|ceasefire|un
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/10/30/hamas-hands-over-two-bodies-after-israel-resumes-attacks-on-gaza,2025-10-31T03:36:45Z,2026-02-19T09:34:09+00:00,206a6ec66c63,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/10.xml,Hamas hands over two bodies after Israel resumes attacks on Gaza,Office of Israeli Prime Minister Benjamin Netanyahu said the two bodies had been received by Israel.,2026-02-19T10:00:14+00:00,200,,1,9,israel|israeli|gaza|hamas
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/10/30/spinning-genocide-how-israel-is-using-us-pr-firms-to-frame-its-gaza-war,2025-10-31T14:12:34Z,2026-02-19T09:34:09+00:00,f83e97809a4c,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/10.xml,Spinning genocide: How is Israel using US PR firms to frame its Gaza war?,Israel has contracted three US public relations companies to help it win back American hearts and minds.,2026-02-19T10:00:15+00:00,200,,1,7,israel|gaza|pa|genocide
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/10/30/thousands-of-ultra-orthodox-rally-in-jerusalem-against-military-service,2025-10-30T17:30:06Z,2026-02-19T09:34:09+00:00,531b7b35abb1,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/10.xml,Israeli ultra-Orthodox Jews rally in Jerusalem against military service,"Approximately 200,000 people took part in the protest, bringing West Jerusalem to a standstill, local media reported.",2026-02-19T10:00:16+00:00,200,,1,10,israel|israeli|jerusalem|jerusalem|pa
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/10/30/turkiyes-erdogan-urges-germany-to-help-end-israels-genocide-in-gaza,2025-10-30T15:36:21Z,2026-02-19T09:34:09+00:00,48d86bc17fcf,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/10.xml,Turkiye’s Erdogan urges Germany to help end Israel’s ‘genocide’ in Gaza,"Despite a fragile US-brokered ceasefire, Israel has unleashed a series of bombardments on Gaza this week.",2026-02-19T10:00:17+00:00,200,,1,9,israel|gaza|ceasefire|bombard|un|genocide
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/10/30/lebanons-aoun-says-army-to-confront-israeli-forces-after-deadly-incursion,2025-10-30T12:05:49Z,2026-02-19T09:34:09+00:00,fc9a50d28433,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/10.xml,Lebanon’s Aoun says army to confront Israeli forces after deadly incursion,Hezbollah welcomes the president's announcement as Israel escalates attacks on Lebanese territory.,2026-02-19T10:00:18+00:00,200,,1,9,israel|israeli|hezbollah|incursion|un
Al Jazeera,aljazeera.com,https://www.aljazeera.com/news/2025/10/30/gaza-residents-fear-more-israeli-attacks-unable-to-rebuild-their-lives,2025-10-30T09:12:29Z,2026-02-19T09:34:09+00:00,8c79a7eb62a9,aj_xml_sitemap,https://www.aljazeera.com/sitemaps/article-archive/2025/10.xml,"Gaza residents fear more Israeli attacks, unable to rebuild their lives","Despite the US-brokered ceasefire between Israel and Hamas, Israeli attacks continue to kill Palestinians.",2026-02-19T10:00:19+00:00,200,,1,14,israel|israeli|palestin|gaza|hamas|pa|ceasefire|un
